town_id,treatment,town_group,person_id,uses_new_seeds,hhld_size,age_head_hhld,married,lnearnings
154,1,2,32740,1,3,40,1,11.06238
154,1,2,32741,1,2,35,1,10.02445
154,1,2,32742,1,6,40,0,10.69824
154,1,2,32743,1,6,40,1,11.54756
154,1,2,32744,1,5,30,1,11.06181
154,1,2,32745,1,3,35,1,11.0431
154,1,2,32746,1,3,40,0,9.802755
154,0,2,32747,1,2,40,0,10.4277
154,1,2,32748,1,4,35,0,9.566956
154,1,2,32749,1,5,35,1,10.41735
154,1,2,32750,1,4,50,1,10.96116
154,0,2,32751,0,4,40,1,9.097403
154,1,2,32752,1,2,40,0,10.7082
154,0,2,32753,0,2,40,1,9.070498
154,0,2,32754,1,4,35,1,10.40048
154,0,2,32755,0,4,40,0,9.852639
154,1,2,32756,1,5,30,0,11.29039
154,0,2,32757,1,6,35,1,11.20438
154,1,2,32758,1,2,40,1,10.75562
154,1,2,32759,1,5,25,1,10.16645
154,0,2,32760,0,6,30,0,10.50314
154,1,2,32761,1,5,30,0,10.64366
154,1,2,32762,1,4,35,1,9.04232
154,1,2,32763,1,3,35,1,9.286253
154,0,2,32764,1,2,40,1,9.3314
154,1,2,32765,1,6,50,1,12.74906
154,0,2,32766,0,5,40,1,11.435
154,1,2,32767,1,2,40,0,10.40568
154,1,2,32768,1,6,45,0,10.22041
154,1,2,32769,1,2,40,0,10.59198
154,0,2,32770,0,5,40,1,11.63867
154,1,2,32771,1,6,40,0,10.58074
154,0,2,32772,1,6,35,0,12.44073
154,0,2,32773,0,3,40,0,9.073256
154,1,2,32774,1,6,25,1,11.05143
154,0,2,32775,0,2,30,1,9.313634
154,0,2,32776,1,4,25,0,10.05959
154,0,2,32777,0,6,30,0,9.631667
154,0,2,32778,0,4,40,1,10.6202
154,0,2,32779,0,2,40,1,9.198689
154,0,2,32780,0,6,40,1,10.79498
154,1,2,32781,1,2,40,0,9.774802
154,0,2,32782,1,6,25,1,10.12985
154,0,2,32783,0,6,45,0,11.54719
154,0,2,32784,0,5,40,1,10.32793
154,0,2,32785,1,4,40,0,9.787162
154,0,2,32786,,2,45,0,
154,0,2,32787,0,4,25,1,9.799207
154,1,2,32788,1,4,30,1,10.25486
154,1,2,32789,1,6,25,1,10.34221
154,1,2,32790,1,4,35,0,11.08634
154,0,2,32791,1,3,35,1,11.01823
154,0,2,32792,,3,50,1,
154,0,2,32793,0,4,50,1,10.63145
154,1,2,32794,1,4,45,0,10.44703
154,1,2,32795,1,2,50,1,9.722341
154,1,2,32796,1,4,35,0,10.19904
154,0,2,32797,0,2,25,0,9.068411
154,0,2,32798,0,4,35,1,9.839453
154,1,2,32799,1,2,50,1,10.87875
154,0,2,32800,1,4,35,0,10.00937
154,0,2,32801,0,2,45,0,9.817953
154,0,2,32802,0,4,35,0,9.128981
154,1,2,32803,1,4,30,1,9.886125
154,0,2,32804,1,6,35,1,11.57274
154,0,2,32805,1,6,35,0,11.70585
154,1,2,32806,1,3,50,0,9.08873
154,0,2,32807,1,6,35,1,10.83436
154,1,2,32808,1,3,30,1,10.82985
154,1,2,32809,1,4,30,1,9.924436
154,0,2,32810,,4,35,1,
154,0,2,32811,0,4,25,1,9.782758
154,1,2,32812,1,4,35,0,9.788731
154,1,2,32813,1,3,40,0,9.811248
153,1,2,32814,1,6,40,0,9.898043
153,0,2,32815,1,3,40,1,10.394
153,1,2,32816,1,6,35,0,9.944156
153,0,2,32817,1,2,25,1,10.10773
153,1,2,32818,1,6,40,1,10.84014
153,0,2,32819,1,6,35,0,10.98194
153,0,2,32820,1,4,35,1,11.07559
153,1,2,32821,1,3,35,1,10.86035
153,1,2,32822,1,6,40,0,10.1811
153,1,2,32823,1,4,50,1,10.82433
153,0,2,32824,1,4,50,0,11.0024
153,1,2,32825,1,6,35,1,12.39673
153,0,2,32826,1,4,35,1,10.32801
153,0,2,32827,1,5,35,1,10.81614
153,1,2,32828,1,3,35,1,10.17584
153,0,2,32829,1,6,40,0,10.19387
153,1,2,32830,1,4,50,1,10.62455
153,0,2,32831,0,3,40,1,10.40137
153,0,2,32832,0,6,30,0,9.597165
153,1,2,32833,1,4,35,1,9.556634
153,1,2,32834,1,6,30,1,10.99801
153,1,2,32835,1,3,30,1,9.011827
153,0,2,32836,1,4,45,0,9.468695
153,0,2,32837,1,3,50,0,9.312302
153,1,2,32838,1,5,30,0,10.22471
153,0,2,32839,0,3,30,0,10.6288
153,0,2,32840,1,4,50,0,10.15435
153,1,2,32841,1,6,45,1,11.27337
153,0,2,32842,1,5,30,1,10.53974
153,0,2,32843,1,5,40,0,11.34065
153,1,2,32844,1,6,50,1,11.03893
153,0,2,32845,1,6,50,1,11.46734
153,1,2,32846,1,5,35,1,10.89931
153,1,2,32847,1,3,30,1,9.310368
153,0,2,32848,0,3,25,0,8.735923
153,1,2,32849,1,4,40,0,10.51823
153,1,2,32850,1,5,45,1,11.99057
153,0,2,32851,1,5,40,0,10.83372
153,1,2,32852,1,2,30,0,9.73341
153,1,2,32853,1,6,30,0,10.22897
153,1,2,32854,1,4,40,0,10.30031
153,0,2,32855,,6,45,1,
153,1,2,32856,1,5,30,1,10.13987
153,0,2,32857,1,2,40,0,10.65933
153,0,2,32858,1,4,45,1,11.22643
153,0,2,32859,1,5,35,1,11.52715
153,1,2,32860,1,6,35,0,11.16243
153,1,2,32861,1,6,30,0,10.23666
153,1,2,32862,1,2,35,1,10.14031
153,0,2,32863,1,4,40,1,10.78134
153,0,2,32864,1,4,25,1,10.36024
153,0,2,32865,1,3,30,1,9.891449
153,1,2,32866,1,2,35,0,9.211829
153,1,2,32867,1,5,35,1,10.26063
153,0,2,32868,1,3,40,0,10.39029
153,1,2,32869,1,3,25,0,9.021399
153,0,2,32870,1,6,30,1,11.90972
153,1,2,32871,1,4,40,1,11.40895
153,1,2,32872,1,2,25,1,9.989249
153,1,2,32873,1,4,30,1,10.28509
153,1,2,32874,1,5,30,1,11.00113
153,0,2,32875,0,6,30,1,10.97406
153,1,2,32876,1,2,40,1,10.35936
153,1,2,32877,1,4,40,0,10.93116
153,0,2,32878,0,3,30,1,9.802938
153,1,2,32879,1,3,30,1,11.15826
153,0,2,32880,1,4,40,1,10.84462
153,0,2,32881,0,6,40,0,10.04027
153,1,2,32882,1,2,40,0,9.611801
153,1,2,32883,1,6,25,1,9.184054
153,1,2,32884,1,2,40,0,10.20957
153,1,2,32885,1,3,30,1,9.326786
153,1,2,32886,1,3,40,1,9.906419
153,1,2,32887,1,4,30,1,9.48891
153,1,2,32888,1,2,30,0,9.555921
153,0,2,32889,0,4,40,1,9.424877
153,1,2,32890,1,4,30,0,8.766486
153,0,2,32891,1,4,25,0,10.41909
153,1,2,32892,1,4,30,0,9.685019
153,1,2,32893,1,3,25,1,10.47113
153,1,2,32894,1,4,30,0,10.64325
153,1,2,32895,1,4,35,0,9.091806
153,0,2,32896,0,6,30,1,11.26365
153,1,2,32897,1,4,40,0,10.04604
153,1,2,32898,1,4,30,0,10.94378
153,1,2,32899,1,6,25,0,10.15715
153,0,2,32900,0,2,30,0,9.133447
153,0,2,32901,,5,30,0,
153,1,2,32902,1,6,50,1,10.11346
153,0,2,32903,1,2,40,1,9.643027
153,1,2,32904,1,4,40,1,9.758942
153,0,2,32905,0,5,40,1,11.08436
153,0,2,32906,1,6,30,1,11.10697
153,0,2,32907,,4,40,1,
153,1,2,32908,1,3,30,0,9.435383
153,1,2,32909,1,4,30,0,10.74029
153,1,2,32910,1,6,30,1,10.83611
153,1,2,32911,1,4,30,1,10.88644
153,1,2,32912,1,4,50,0,10.95103
153,1,2,32913,1,4,35,1,10.68787
153,1,2,32914,1,5,40,1,10.55233
153,1,2,32915,1,4,35,0,10.50707
153,0,2,32916,1,4,40,0,10.55314
153,0,2,32917,,6,40,1,
153,1,2,32918,1,4,45,1,11.1285
153,0,2,32919,1,5,30,1,10.6546
153,1,2,32920,1,4,25,1,8.873235
153,0,2,32921,0,4,50,1,10.0007
153,0,2,32922,1,4,40,0,9.835074
153,1,2,32923,1,2,40,0,9.692824
153,1,2,32924,1,4,45,1,10.65545
153,1,2,32925,1,5,30,0,10.06825
153,1,2,32926,1,3,40,1,9.407559
153,1,2,32927,1,6,35,1,11.07708
153,0,2,32928,1,3,30,1,9.654396
153,1,2,32929,1,4,30,1,10.2127
153,1,2,32930,1,4,35,0,10.91279
153,0,2,32931,1,4,35,1,10.17037
153,1,2,32932,1,4,35,0,10.66196
153,1,2,32933,1,6,50,1,11.63097
153,1,2,32934,1,5,50,1,11.22217
153,1,2,32935,1,4,50,1,10.79863
153,0,2,32936,0,4,25,1,10.47802
153,0,2,32937,1,3,35,0,9.234739
153,0,2,32938,1,2,30,1,10.12209
153,0,2,32939,1,4,30,1,9.562702
153,1,2,32940,1,6,35,0,11.02097
153,1,2,32941,1,4,25,1,10.1594
153,1,2,32942,1,4,35,0,9.294094
153,1,2,32943,1,5,40,1,10.39405
153,0,2,32944,1,4,30,0,11.01278
153,1,2,32945,1,5,35,0,10.10248
153,0,2,32946,0,4,40,0,10.34184
153,1,2,32947,1,4,35,0,10.80926
153,0,2,32948,1,6,40,0,9.827304
153,1,2,32949,1,3,35,1,10.41461
153,1,2,32950,1,4,35,1,11.01647
153,1,2,32951,1,4,45,1,11.066
153,0,2,32952,0,5,30,0,10.61175
153,1,2,32953,1,4,50,0,11.1406
153,1,2,32954,1,4,35,0,9.063777
153,1,2,32955,1,6,25,1,11.26125
153,1,2,32956,1,6,50,1,11.6908
153,0,2,32957,0,4,50,1,10.03346
153,1,2,32958,1,3,35,1,10.86268
153,1,2,32959,1,4,40,0,11.30342
153,1,2,32960,1,4,40,1,10.13863
153,0,2,32961,1,3,40,0,9.718616
153,0,2,32962,1,5,35,0,10.85091
153,1,2,32963,1,4,40,1,9.476089
153,0,2,32964,1,5,40,1,9.040913
153,1,2,32965,1,2,35,0,8.937428
153,0,2,32966,1,4,30,1,9.541614
153,0,2,32967,1,4,25,1,10.06559
153,0,2,32968,1,3,30,1,10.84837
153,1,2,32969,1,4,30,0,10.07504
153,0,2,32970,,3,35,1,
153,0,2,32971,1,6,35,0,9.571062
153,0,2,32972,0,2,45,0,9.978555
153,0,2,32973,1,3,25,1,9.528148
153,1,2,32974,1,5,50,0,11.57057
153,0,2,32975,0,3,45,1,10.22388
153,0,2,32976,1,4,40,0,11.29581
153,1,2,32977,1,4,40,0,9.07077
153,0,2,32978,1,4,30,1,10.32831
153,0,2,32979,1,4,40,1,11.39162
153,0,2,32980,1,3,50,0,10.94593
153,1,2,32981,1,4,40,1,11.32182
153,0,2,32982,1,5,40,0,9.350663
153,1,2,32983,1,5,40,1,11.40233
153,1,2,32984,1,2,45,1,10.16535
153,0,2,32985,1,4,30,0,10.33912
153,0,2,32986,1,5,40,1,10.96079
153,0,2,32987,1,4,35,0,10.67441
153,1,2,32988,1,3,50,1,11.45796
153,1,2,32989,1,5,30,1,10.56484
153,1,2,32990,1,3,40,0,10.43264
153,0,2,32991,1,4,35,1,10.9197
153,0,2,32992,1,4,45,1,10.77892
153,1,2,32993,1,2,35,1,9.42456
153,0,2,32994,1,2,30,1,10.23447
153,0,2,32995,1,5,40,1,10.4651
153,0,2,32996,0,4,30,1,10.6182
153,0,2,32997,1,3,40,0,10.86141
153,0,2,32998,0,6,35,0,11.06723
153,0,2,32999,0,6,40,0,10.61002
153,1,2,33000,1,3,30,0,10.03908
153,0,2,33001,1,6,40,1,10.73447
153,0,2,33002,1,6,50,0,12.42592
153,0,2,33003,1,4,40,1,10.15011
153,0,2,33004,1,6,35,0,10.10971
153,1,2,33005,1,6,45,0,10.61407
153,0,2,33006,0,6,30,1,11.99543
153,0,2,33007,0,3,50,0,10.89432
153,1,2,33008,1,4,40,1,10.57404
153,0,2,33009,1,6,25,1,11.79967
153,1,2,33010,1,2,25,1,9.553576
153,0,2,33011,1,4,40,0,9.691038
153,0,2,33012,1,4,40,1,11.42775
153,0,2,33013,0,4,30,0,9.44724
153,0,2,33014,1,4,40,1,10.06994
153,1,2,33015,1,4,35,0,10.32673
153,1,2,33016,1,6,35,0,11.71594
153,0,2,33017,0,4,40,0,10.96363
153,0,2,33018,1,3,30,1,10.95542
153,1,2,33019,1,4,40,1,11.58419
153,1,2,33020,1,3,50,1,10.45813
153,0,2,33021,,3,40,1,
153,0,2,33022,1,6,35,1,11.7563
153,0,2,33023,0,4,50,0,8.642761
153,0,2,33024,1,4,40,0,10.50478
153,0,2,33025,1,3,40,1,9.403678
153,1,2,33026,1,2,50,1,9.397946
153,1,2,33027,1,4,35,0,10.2851
153,0,2,33028,1,2,50,0,10.50846
153,0,2,33029,1,4,50,0,10.26786
153,1,2,33030,1,5,40,1,11.03899
153,1,2,33031,1,4,25,1,10.13307
153,1,2,33032,1,5,35,0,10.28911
153,1,2,33033,1,4,25,1,10.96505
153,0,2,33034,0,5,40,0,10.52861
153,1,2,33035,1,6,40,0,10.76411
153,0,2,33036,1,3,30,0,10.32164
153,0,2,33037,0,5,40,1,10.68926
153,1,2,33038,1,4,30,1,9.658691
153,0,2,33039,1,6,45,1,9.997536
153,0,2,33040,1,3,30,1,10.46451
153,0,2,33041,0,3,25,0,8.949009
153,1,2,33042,1,6,30,1,10.31364
153,0,2,33043,,4,30,1,
153,1,2,33044,1,3,40,1,10.95255
153,0,2,33045,1,4,35,0,10.74437
153,1,2,33046,1,2,35,1,9.38762
153,0,2,33047,0,2,25,1,9.526567
153,0,2,33048,0,2,50,0,9.945178
153,0,2,33049,1,4,45,0,10.61972
153,1,2,33050,1,4,30,0,10.01705
153,0,2,33051,1,4,40,1,9.8418
153,0,2,33052,1,4,35,1,11.13904
153,1,2,33053,1,6,40,0,10.58794
153,1,2,33054,1,4,35,0,11.18251
153,1,2,33055,1,2,30,0,9.453677
153,0,2,33056,1,4,40,0,10.68524
152,1,2,33057,1,3,40,1,11.26006
152,0,2,33058,1,4,40,1,10.94184
152,1,2,33059,1,4,35,1,10.31577
152,0,2,33060,0,4,30,0,9.21586
152,1,2,33061,1,3,40,0,9.564164
152,0,2,33062,1,3,25,1,10.37416
152,0,2,33063,,6,30,1,
152,0,2,33064,0,2,40,1,9.223967
152,0,2,33065,1,4,35,0,9.641405
152,0,2,33066,0,4,50,0,9.683876
152,1,2,33067,1,3,35,1,10.9577
152,1,2,33068,1,4,40,0,10.58245
152,0,2,33069,1,4,25,1,11.04141
152,0,2,33070,0,5,40,1,9.563166
152,0,2,33071,0,4,25,0,10.42667
152,1,2,33072,1,5,40,1,11.07375
152,0,2,33073,1,5,40,1,12.03807
152,1,2,33074,1,5,30,0,11.70098
152,0,2,33075,0,4,35,1,10.20127
152,1,2,33076,1,3,30,1,9.287316
152,0,2,33077,0,5,35,0,10.47858
152,0,2,33078,1,5,40,0,11.45124
152,1,2,33079,1,2,35,0,8.966138
152,0,2,33080,1,5,50,1,10.44019
152,1,2,33081,1,4,25,1,10.1627
152,0,2,33082,1,6,35,0,11.60633
152,1,2,33083,1,6,25,1,10.82228
152,0,2,33084,,2,25,0,
152,0,2,33085,1,6,40,1,10.84013
152,1,2,33086,1,6,40,0,9.887691
152,0,2,33087,1,4,40,1,10.1322
152,1,2,33088,1,4,40,1,9.445422
152,0,2,33089,1,3,30,1,8.918801
152,1,2,33090,1,2,30,0,9.8508
152,0,2,33091,1,2,30,1,9.353111
152,1,2,33092,1,2,35,1,9.868028
152,1,2,33093,1,4,35,1,10.73432
152,1,2,33094,1,3,30,0,9.472168
152,1,2,33095,1,4,40,0,9.948619
152,0,2,33096,1,3,30,1,9.743764
152,0,2,33097,,3,35,0,
152,1,2,33098,1,6,40,0,10.96971
152,1,2,33099,1,3,40,0,9.023732
152,1,2,33100,1,2,30,1,8.986406
152,0,2,33101,1,3,30,1,10.85192
152,0,2,33102,0,4,45,0,11.20307
152,1,2,33103,1,3,40,1,11.21575
152,1,2,33104,1,5,30,0,10.47891
152,0,2,33105,1,2,50,0,9.66839
152,0,2,33106,0,6,30,1,9.429083
152,1,2,33107,1,5,45,0,11.02916
152,1,2,33108,1,4,25,1,9.805734
152,1,2,33109,1,6,35,1,11.03322
152,1,2,33110,1,4,35,1,9.83731
152,0,2,33111,1,4,40,1,9.956487
152,1,2,33112,1,2,40,1,9.98522
152,0,2,33113,1,4,40,0,10.23154
152,1,2,33114,1,6,35,0,9.678567
152,0,2,33115,1,5,40,1,11.70035
152,1,2,33116,1,2,40,1,9.599615
152,1,2,33117,1,6,30,1,10.96483
152,1,2,33118,1,4,25,1,9.391152
152,1,2,33119,1,5,50,0,9.880694
152,1,2,33120,1,3,45,0,10.5627
152,1,2,33121,1,5,30,0,11.45434
152,1,2,33122,1,4,35,0,9.667093
152,1,2,33123,1,4,25,0,10.2545
152,0,2,33124,1,4,30,1,11.48676
152,1,2,33125,1,3,30,1,9.177013
152,1,2,33126,1,3,30,0,10.51594
152,1,2,33127,1,6,30,0,9.545596
152,0,2,33128,,6,40,0,
152,1,2,33129,1,3,35,0,9.609756
152,0,2,33130,1,5,25,1,10.36616
152,1,2,33131,1,3,40,0,10.84684
152,0,2,33132,1,4,30,1,9.563361
152,0,2,33133,1,4,30,0,10.31706
152,1,2,33134,1,3,30,1,10.2282
152,1,2,33135,1,5,50,1,11.02903
152,0,2,33136,0,2,30,1,9.319373
152,0,2,33137,0,5,40,0,9.910502
152,0,2,33138,0,2,35,1,9.532208
152,1,2,33139,1,5,35,0,10.63193
152,1,2,33140,1,6,50,0,10.39343
152,0,2,33141,1,2,30,1,8.940964
152,0,2,33142,,6,35,1,
152,0,2,33143,1,4,50,1,10.4771
152,0,2,33144,1,5,50,1,10.7649
152,1,2,33145,1,3,35,0,10.07787
152,0,2,33146,0,4,25,0,9.694713
152,1,2,33147,1,6,30,1,11.12069
152,1,2,33148,1,6,30,1,12.10625
152,0,2,33149,1,6,35,1,10.10596
152,1,2,33150,1,3,30,1,10.18775
152,0,2,33151,1,3,40,1,10.98053
152,1,2,33152,1,4,30,0,11.14635
152,1,2,33153,1,3,30,1,9.91788
152,1,2,33154,1,3,30,1,9.912028
152,1,2,33155,1,6,50,0,12.66045
152,0,2,33156,1,4,30,1,10.56587
152,1,2,33157,1,2,30,0,9.029731
152,0,2,33158,0,4,50,1,11.19577
152,0,2,33159,,4,30,1,
152,1,2,33160,1,2,30,0,9.854081
152,0,2,33161,1,6,30,1,10.23846
152,1,2,33162,1,5,35,1,11.53107
152,0,2,33163,1,3,40,1,10.43466
152,1,2,33164,1,2,30,1,9.465755
152,1,2,33165,1,4,40,1,10.0185
152,0,2,33166,1,5,35,1,10.97283
152,1,2,33167,1,6,40,0,12.50543
152,1,2,33168,1,4,35,1,11.0641
152,1,2,33169,1,2,30,0,9.348617
152,0,2,33170,0,4,45,0,10.22297
152,1,2,33171,1,4,40,0,11.45847
152,1,2,33172,1,4,30,1,10.75901
152,1,2,33173,1,6,40,1,11.604
152,1,2,33174,1,5,45,1,11.81962
152,0,2,33175,1,3,45,0,9.330348
152,1,2,33176,1,6,40,1,11.09986
152,0,2,33177,1,6,30,1,11.76681
152,0,2,33178,0,4,30,0,10.92129
152,0,2,33179,0,4,30,1,8.604984
152,0,2,33180,0,3,40,0,9.894578
152,0,2,33181,0,2,30,1,10.26364
152,0,2,33182,1,4,35,0,9.914805
152,1,2,33183,1,6,30,0,11.89456
152,1,2,33184,1,4,25,1,9.633285
152,1,2,33185,1,4,40,1,10.86463
152,0,2,33186,1,5,45,1,10.75715
152,0,2,33187,1,4,40,0,10.49387
152,0,2,33188,1,3,35,0,10.60407
152,0,2,33189,1,4,35,1,9.831015
152,1,2,33190,1,3,40,1,10.0082
152,1,2,33191,1,2,35,0,9.93915
152,0,2,33192,1,4,30,1,11.67195
152,1,2,33193,1,6,40,0,11.29519
152,1,2,33194,1,4,35,0,11.34388
152,1,2,33195,1,6,30,1,9.408314
152,1,2,33196,1,4,40,1,10.78894
152,1,2,33197,1,2,40,0,10.30729
152,0,2,33198,0,2,40,1,9.96375
152,0,2,33199,1,4,40,1,9.718232
152,1,2,33200,1,4,40,0,11.2316
152,1,2,33201,1,3,40,1,10.56046
152,1,2,33202,1,2,35,1,9.714339
152,1,2,33203,1,4,40,1,10.32722
152,0,2,33204,1,3,50,1,10.85414
152,0,2,33205,1,2,25,0,10.15927
152,1,2,33206,1,4,25,1,10.24456
152,1,2,33207,1,4,25,1,9.177949
152,1,2,33208,1,6,40,1,9.765357
152,1,2,33209,1,4,25,1,9.690287
152,0,2,33210,,3,45,1,
152,0,2,33211,1,5,35,1,10.62117
152,0,2,33212,1,2,30,1,8.985148
152,0,2,33213,1,3,45,1,10.73005
152,0,2,33214,1,5,35,1,10.84593
152,0,2,33215,1,4,40,1,9.955229
152,0,2,33216,1,2,35,0,9.057425
152,1,2,33217,1,3,40,0,10.40272
152,0,2,33218,1,4,35,0,10.46863
152,0,2,33219,1,6,35,1,11.05984
152,1,2,33220,1,4,25,1,10.20127
152,0,2,33221,1,4,50,0,11.15359
152,0,2,33222,,5,40,1,
152,1,2,33223,1,4,45,0,10.79714
152,1,2,33224,1,4,35,0,10.00765
152,0,2,33225,1,4,40,0,9.511271
152,0,2,33226,0,3,35,0,9.612603
152,0,2,33227,1,4,30,0,9.78821
152,1,2,33228,1,4,25,0,9.999642
152,0,2,33229,,5,30,0,
152,1,2,33230,1,4,50,0,9.524524
152,1,2,33231,1,4,35,1,10.89333
152,1,2,33232,1,5,50,1,10.52253
152,0,2,33233,1,2,50,1,9.781323
152,0,2,33234,0,2,35,1,9.579638
152,1,2,33235,1,5,50,0,10.83094
152,1,2,33236,1,3,30,1,10.2991
152,1,2,33237,1,6,30,1,10.87394
152,1,2,33238,1,4,45,1,9.469633
152,1,2,33239,1,2,30,1,9.566991
152,0,2,33240,0,4,50,1,9.680103
152,0,2,33241,1,6,50,0,10.39369
152,0,2,33242,,5,25,0,
152,1,2,33243,1,5,40,1,11.29517
152,1,2,33244,1,3,35,1,10.73517
152,0,2,33245,,5,25,1,
152,0,2,33246,1,4,40,0,11.09612
152,1,2,33247,1,3,25,0,8.977424
152,0,2,33248,1,6,40,1,10.35304
152,1,2,33249,1,2,25,1,9.328944
152,0,2,33250,0,4,35,0,10.28029
152,0,2,33251,1,4,30,1,9.560802
152,1,2,33252,1,4,45,1,9.674455
152,1,2,33253,1,3,35,1,9.100566
152,1,2,33254,1,4,35,1,10.266
152,1,2,33255,1,2,30,1,10.56797
152,0,2,33256,1,2,40,1,9.208771
152,0,2,33257,1,6,30,1,11.07068
152,0,2,33258,1,5,30,1,11.54193
152,0,2,33259,0,4,50,1,10.88274
152,1,2,33260,1,4,40,1,10.84903
152,0,2,33261,,3,40,0,
152,0,2,33262,,6,35,1,
152,0,2,33263,0,3,40,0,9.826106
152,1,2,33264,1,3,30,0,9.267775
152,1,2,33265,1,4,30,1,9.243258
152,0,2,33266,,3,40,1,
152,0,2,33267,0,6,30,0,11.83609
152,0,2,33268,,4,25,1,
152,1,2,33269,1,6,35,1,10.14827
152,0,2,33270,0,2,50,0,9.284132
152,0,2,33271,0,4,35,0,9.457024
152,1,2,33272,1,6,40,0,11.51187
152,1,2,33273,1,4,50,0,10.91979
152,0,2,33274,1,4,30,0,10.80873
152,0,2,33275,1,6,35,0,10.36223
152,1,2,33276,1,5,40,0,10.06215
152,0,2,33277,,3,40,0,
152,1,2,33278,1,4,25,0,11.03231
152,1,2,33279,1,6,30,1,9.598317
152,1,2,33280,1,6,50,1,10.45235
152,0,2,33281,0,4,40,0,10.70033
152,1,2,33282,1,6,35,1,10.34099
152,0,2,33283,0,4,30,1,11.16666
152,1,2,33284,1,2,30,0,10.32939
152,0,2,33285,1,6,50,0,10.73693
152,1,2,33286,1,6,45,0,9.885069
152,0,2,33287,1,4,40,0,11.47282
152,0,2,33288,1,3,40,0,10.60628
152,1,2,33289,1,3,35,1,9.489099
152,0,2,33290,1,3,25,1,9.566655
152,0,2,33291,0,5,30,0,11.0225
152,1,2,33292,1,4,40,1,9.776349
152,1,2,33293,1,2,45,1,10.18694
152,1,2,33294,1,6,50,1,10.92842
152,0,2,33295,0,2,30,1,10.25138
152,0,2,33296,0,3,45,1,10.42399
152,1,2,33297,1,4,25,0,10.55461
152,0,2,33298,0,4,30,1,9.295313
152,1,2,33299,1,4,40,1,10.47563
152,1,2,33300,1,4,30,1,10.06036
152,1,2,33301,1,4,35,1,10.00933
152,0,2,33302,1,2,25,0,9.286641
152,1,2,33303,1,3,40,1,10.5884
152,0,2,33304,1,3,40,0,10.23261
152,0,2,33305,1,6,35,1,11.74922
152,1,2,33306,1,2,35,1,10.05202
152,0,2,33307,1,5,25,1,10.72233
152,0,2,33308,0,6,50,0,11.23702
152,0,2,33309,0,6,35,0,10.49177
152,0,2,33310,1,4,40,1,9.703713
152,0,2,33311,0,6,35,1,10.14167
152,0,2,33312,1,2,35,1,9.616017
152,1,2,33313,1,5,40,1,9.494967
152,1,2,33314,1,3,35,1,9.256982
152,0,2,33315,1,3,40,0,10.55929
152,0,2,33316,0,3,35,0,9.599291
152,1,2,33317,1,2,50,0,10.20081
152,1,2,33318,1,2,30,1,9.803798
152,0,2,33319,1,4,30,1,10.63488
152,0,2,33320,1,3,35,1,9.98035
152,1,2,33321,1,4,35,0,11.01593
151,1,2,33322,1,4,40,0,10.61804
151,0,2,33323,0,2,45,0,9.097178
151,0,2,33324,,2,40,0,
151,0,2,33325,1,4,45,1,10.69253
151,1,2,33326,1,4,40,1,10.93044
151,0,2,33327,0,5,35,1,10.97922
151,1,2,33328,1,4,40,0,10.03772
151,1,2,33329,1,6,30,0,12.11278
151,1,2,33330,1,6,30,1,12.12024
151,0,2,33331,0,4,40,1,9.148295
151,1,2,33332,1,4,35,1,11.41322
151,0,2,33333,,3,40,1,
151,0,2,33334,0,2,40,0,10.09659
151,0,2,33335,0,2,40,0,9.455132
151,1,2,33336,1,4,50,0,9.54109
151,1,2,33337,1,2,30,1,9.440536
151,0,2,33338,,4,40,1,
151,1,2,33339,1,5,45,0,11.47319
151,1,2,33340,1,5,40,1,10.27502
151,0,2,33341,1,3,40,1,9.464905
151,0,2,33342,0,3,40,0,10.35064
151,1,2,33343,1,6,35,1,11.73723
151,1,2,33344,1,4,50,1,11.01753
151,0,2,33345,0,6,30,0,11.56562
151,0,2,33346,1,2,35,0,9.095207
151,1,2,33347,1,3,40,0,10.74073
151,0,2,33348,0,5,40,1,10.52557
151,1,2,33349,1,2,30,0,9.688423
151,0,2,33350,,4,40,0,
151,1,2,33351,1,5,40,0,10.36783
151,0,2,33352,0,6,30,0,9.619659
151,0,2,33353,0,6,30,1,10.41087
151,0,2,33354,1,6,40,0,10.45459
151,0,2,33355,1,6,50,0,11.027
151,0,2,33356,0,4,45,1,9.979027
151,1,2,33357,1,6,40,1,9.936431
151,0,2,33358,0,4,40,1,10.61719
151,0,2,33359,0,3,40,0,10.29121
151,1,2,33360,1,2,50,0,10.31494
151,0,2,33361,1,6,40,0,11.01109
151,0,2,33362,0,4,25,0,10.51999
151,1,2,33363,1,2,40,1,9.643744
151,1,2,33364,1,3,30,1,10.0365
151,1,2,33365,1,3,30,0,9.707348
151,0,2,33366,1,5,30,0,10.9114
151,1,2,33367,1,4,40,1,9.815533
151,0,2,33368,1,4,50,1,10.49304
151,0,2,33369,1,2,40,1,10.53258
151,0,2,33370,0,5,40,0,9.816254
151,0,2,33371,1,4,30,1,10.82724
151,0,2,33372,1,4,30,1,10.55447
151,1,2,33373,1,2,40,0,9.668019
151,0,2,33374,0,2,35,1,10.48749
151,0,2,33375,1,4,50,1,10.14526
151,0,2,33376,1,4,40,0,10.48782
151,1,2,33377,1,4,40,0,10.11221
151,1,2,33378,1,5,50,1,11.21248
151,1,2,33379,1,6,35,0,11.54892
151,0,2,33380,1,4,35,1,10.81087
